,0,1
436,CACM-0437.txt,"['compiling', 'matrix', 'operation', 'cacm', 'december', 'galler', 'b', 'perlis', 'j', 'ca', 'jb', 'march', 'pm']"
437,CACM-0438.txt,"['mechanical', 'pragmatic', 'timemotion', 'study', 'miniature', 'mechanical', 'linguistic', 'system', 'cacm', 'december', 'gorn', 'ca', 'jb', 'march', 'pm']"
438,CACM-0439.txt,"['online', 'digital', 'computer', 'measurement', 'neurological', 'control', 'system', 'cacm', 'november', 'stark', 'l', 'payne', 'r', 'okabe', 'ca', 'jb', 'march', 'pm']"
439,CACM-0440.txt,"['record', 'linkage', 'special', 'difficulty', 'encountered', 'devising', 'reliable', 'system', 'searching', 'updating', 'large', 'file', 'document', 'must', 'identified', 'primarily', 'basis', 'name', 'personal', 'particular', 'underlying', 'problem', 'making', 'nearly', 'maximum', 'use', 'item', 'identifying', 'information', 'individually', 'unreliable', 'may', 'collectively', 'considerable', 'discriminating', 'power', 'rule', 'applied', 'generally', 'name', 'retrieval', 'system', 'developed', 'methodological', 'study', 'linkage', 'vital', 'health', 'record', 'family', 'grouping', 'demographic', 'research', 'purpose', 'rule', 'described', 'way', 'information', 'utilization', 'matching', 'may', 'optimized', 'discussed', 'cacm', 'november', 'newcombe', 'h', 'b', 'kennedy', 'j', 'ca', 'jb', 'march', 'pm']"
440,CACM-0441.txt,"['topological', 'sorting', 'large', 'network', 'topological', 'sorting', 'procedure', 'required', 'many', 'problem', 'involving', 'analysis', 'network', 'example', 'one', 'problem', 'pert', 'present', 'paper', 'present', 'general', 'method', 'obtaining', 'topological', 'order', 'permit', 'treatment', 'larger', 'network', 'handled', 'present', 'procedure', 'achieves', 'greater', 'efficiency', 'although', 'procedure', 'adapted', 'machine', 'discussed', 'term', 'pert', 'network', 'activity', 'ordered', 'le', 'one', 'hour', 'machine', 'time', 'method', 'developed', 'byproduct', 'procedure', 'needed', 'westinghouse', 'baltimore', 'programmed', 'present', 'plan', 'implement', 'regard', 'technique', 'described', 'westinghouse', 'present', 'anticipated', 'need', 'completely', 'served', 'lockheed', 'program', 'current', 'use', 'cacm', 'november', 'kahn', 'b', 'ca', 'jb', 'march', 'pm']"
441,CACM-0442.txt,"['crout', 'equilibration', 'iteration', 'algorithm', 'cacm', 'november', 'mckeeman', 'w', 'ca', 'jb', 'march', 'pm']"
442,CACM-0443.txt,"['complex', 'number', 'real', 'power', 'algorithm', 'cacm', 'december', 'erwin', 'jrg', 'w', 'ca', 'jb', 'march', 'pm']"
443,CACM-0444.txt,"['evaluation', 'jacobi', 'symbol', 'algorithm', 'cacm', 'november', 'may', 'r', 'w', 'ca', 'jb', 'march', 'pm']"
444,CACM-0445.txt,"['combination', 'algorithm', 'cacm', 'november', 'may', 'r', 'w', 'ca', 'jb', 'march', 'pm']"
445,CACM-0446.txt,"['simpson', 'integration', 'algorithm', 'cacm', 'november', 'behrenz', 'p', 'g', 'ca', 'jb', 'march', 'pm']"
446,CACM-0447.txt,"['certification', 'calculation', 'easter', 'cacm', 'november', 'williams', 'r', 'ca', 'jb', 'march', 'pm']"
447,CACM-0448.txt,"['path', 'matrix', 'algorithm', 'cacm', 'november', 'ingerman', 'p', 'z', 'ca', 'jb', 'march', 'pm']"
448,CACM-0449.txt,"['matrix', 'inversionalgorithm', 'cacm', 'november', 'ingerman', 'p', 'z', 'ca', 'jb', 'march', 'pm']"
449,CACM-0450.txt,"['solution', 'diophantine', 'equation', 'algorithm', 'cacm', 'november', 'peck', 'j', 'e', 'l', 'ca', 'jb', 'march', 'pm']"
450,CACM-0451.txt,"['nesting', 'statement', 'ii', 'algorithm', 'cacm', 'november', 'dahm', 'well', 'ca', 'jb', 'march', 'pm']"
451,CACM-0452.txt,"['nesting', 'statement', 'algorithm', 'cacm', 'november', 'dahm', 'well', 'ca', 'jb', 'march', 'pm']"
452,CACM-0453.txt,"['enlargement', 'group', 'algorithm', 'cacm', 'november', 'well', 'ca', 'jb', 'march', 'pm']"
453,CACM-0454.txt,"['crout', 'equilibration', 'iteration', 'algorithm', 'cacm', 'november', 'mckeeman', 'w', 'ca', 'jb', 'march', 'pm']"
454,CACM-0455.txt,"['exponentiation', 'series', 'algorithm', 'cacm', 'november', 'fettis', 'h', 'e', 'ca', 'jb', 'march', 'pm']"
455,CACM-0456.txt,"['random', 'algorithm', 'cacm', 'november', 'behrenz', 'p', 'g', 'ca', 'jb', 'march', 'pm']"
456,CACM-0457.txt,"['quantum', 'mechanical', 'integral', 'slatertype', 'integral', 'cacm', 'november', 'browne', 'j', 'c', 'ca', 'jb', 'march', 'pm']"
457,CACM-0458.txt,"['coefficient', 'determination', 'algorithm', 'cacm', 'november', 'smith', 'v', 'h', 'allen', 'l', 'ca', 'jb', 'march', 'pm']"
458,CACM-0459.txt,"['permute', 'algorithm', 'cacm', 'november', 'eaves', 'lt', 'b', 'c', 'ca', 'jb', 'march', 'pm']"
459,CACM-0460.txt,"['minifun', 'algorithm', 'cacm', 'november', 'whitley', 'v', 'w', 'ca', 'jb', 'march', 'pm']"
460,CACM-0461.txt,"['coding', 'medical', 'case', 'history', 'data', 'computer', 'analysis', 'cacm', 'october', 'lipkin', 'woodbury', 'ca', 'jb', 'march', 'pm']"
461,CACM-0462.txt,"['computer', 'pattern', 'recognition', 'technique', 'electrocardiographic', 'diagnosis', 'use', 'programmed', 'digital', 'computer', 'general', 'pattern', 'classification', 'recognition', 'device', 'one', 'phase', 'current', 'lively', 'interest', 'artificial', 'intelligence', 'important', 'choose', 'class', 'signal', 'present', 'undergoing', 'good', 'deal', 'visual', 'inspection', 'trained', 'people', 'purpose', 'pattern', 'recognition', 'way', 'comparison', 'machine', 'human', 'performance', 'may', 'obtained', 'practical', 'result', 'also', 'serf', 'additional', 'motivation', 'clinical', 'electrocardiogram', 'make', 'class', 'signal', 'approach', 'problem', 'presented', 'center', 'upon', 'use', 'multiple', 'adaptive', 'matched', 'filter', 'classify', 'normalized', 'signal', 'present', 'report', 'five', 'background', 'application', 'method', 'cacm', 'october', 'starkl', 'okajima', 'whipple', 'g', 'h', 'ca', 'jb', 'march', 'pm']"
462,CACM-0463.txt,"['ambiguity', 'phrase', 'structure', 'language', 'cacm', 'october', 'floyd', 'r', 'w', 'ca', 'jb', 'march', 'pm']"
463,CACM-0464.txt,"['syntactic', 'analysis', 'digital', 'computer', 'paper', 'provides', 'account', 'shadow', 'language', 'used', 'describe', 'syntax', 'corresponding', 'subroutine', 'enables', 'computer', 'perform', 'syntactic', 'analysis', 'input', 'subroutine', 'consists', 'string', 'analyzed', 'description', 'syntax', 'used', 'syntax', 'expressed', 'shadow', 'language', 'output', 'consists', 'trace', 'table', 'express', 'result', 'syntactic', 'analysis', 'tabular', 'form', 'several', 'version', 'subroutine', 'associated', 'program', 'use', 'three', 'year', 'present', 'account', 'language', 'subroutine', 'contains', 'summary', 'material', 'described', 'previously', 'unpublished', 'report', 'also', 'additional', 'discussion', 'work', 'relation', 'general', 'question', 'problemoriented', 'language', 'string', 'transformation', 'cacm', 'october', 'barnett', 'p', 'futrelle', 'r', 'p', 'ca', 'jb', 'march', 'pm']"
464,CACM-0465.txt,"['perm', 'algorithm', 'cacm', 'october', 'schrack', 'g', 'f', 'ca', 'jb', 'march', 'pm']"
465,CACM-0466.txt,"['general', 'order', 'arithmetic', 'algorithm', 'cacm', 'october', 'george', 'r', 'ca', 'jb', 'march', 'pm']"
466,CACM-0467.txt,"['permutation', 'generator', 'algorithm', 'cacm', 'october', 'schrack', 'g', 'f', 'shimrat', 'ca', 'jb', 'march', 'pm']"
467,CACM-0468.txt,"['incomplete', 'elliptic', 'integral', 'algorithm', 'cacm', 'october', 'jefferson', 'k', 'ca', 'jb', 'march', 'pm']"
468,CACM-0469.txt,"['critical', 'path', 'scheduling', 'algorithm', 'cacm', 'october', 'hellberg', 'l', 'ca', 'jb', 'march', 'pm']"
469,CACM-0470.txt,"['summation', 'fourier', 'series', 'algorithm', 'cacm', 'october', 'well', 'ca', 'jb', 'march', 'pm']"
470,CACM-0471.txt,"['ortho', 'algorithm', 'cacm', 'october', 'walsh', 'p', 'j', 'ca', 'jb', 'march', 'pm']"
471,CACM-0472.txt,"['gauss', 'method', 'algorithm', 'cacm', 'october', 'count', 'j', 'w', 'ca', 'jb', 'march', 'pm']"
472,CACM-0473.txt,"['weightcoeff', 'algorithm', 'cacm', 'october', 'rutishauser', 'h', 'ca', 'jb', 'march', 'pm']"
473,CACM-0474.txt,"['input', 'data', 'organization', 'fortran', 'cacm', 'october', 'yarbrough', 'l', 'ca', 'jb', 'march', 'pm']"
474,CACM-0475.txt,"['test', 'matrix', 'inversion', 'procedure', 'cacm', 'october', 'pei', 'l', 'ca', 'jb', 'march', 'pm']"
475,CACM-0476.txt,"['remark', 'sampling', 'tape', 'fileii', 'cacm', 'october', 'nadler', 'ca', 'jb', 'march', 'pm']"
476,CACM-0477.txt,"['remark', 'sampling', 'tape', 'filei', 'cacm', 'october', 'muller', 'e', 'ca', 'jb', 'march', 'pm']"
477,CACM-0478.txt,"['implementing', 'stack', 'cacm', 'october', 'baecker', 'h', 'ca', 'jb', 'march', 'pm']"
478,CACM-0479.txt,"['dispersion', 'pas', 'algorithm', 'polyphase', 'merge', 'paper', 'present', 'new', 'manner', 'dispersing', 'string', 'polyphase', 'merge', 'number', 'string', 'dispersed', 'two', 'level', 'acceptable', 'polyphase', 'merge', 'economical', 'technique', 'reaching', 'next', 'level', 'polyphase', 'merge', 'shown', 'proved', 'cacm', 'october', 'mendoza', 'g', 'ca', 'jb', 'march', 'pm']"
479,CACM-0480.txt,"['quick', 'calculation', 'jacobian', 'elliptic', 'function', 'corrigendum', 'cacm', 'september', 'salzer', 'h', 'e', 'ca', 'jb', 'march', 'pm']"
480,CACM-0481.txt,"['oneday', 'look', 'computing', 'cacm', 'september', 'armerding', 'g', 'w', 'gruenberger', 'f', 'j', 'mark', 'l', 'parkin', 'r', 'ca', 'jb', 'march', 'pm']"
481,CACM-0482.txt,"['talla', 'list', 'processor', 'philco', 'computer', 'cacm', 'september', 'feldman', 'j', 'ca', 'jb', 'march', 'pm']"
482,CACM-0483.txt,"['nonexistence', 'phrase', 'structure', 'grammar', 'algol', 'algol', 'defined', 'partly', 'formal', 'mechanism', 'phrase', 'structure', 'grammar', 'partly', 'informally', 'stated', 'restriction', 'shown', 'formal', 'mechanism', 'type', 'used', 'sufficient', 'define', 'algol', 'cacm', 'september', 'floyd', 'r', 'w', 'ca', 'jb', 'march', 'pm']"
483,CACM-0484.txt,"['hankel', 'function', 'algorithm', 'cacm', 'september', 'schaefer', 'l', 'j', 'ca', 'jb', 'march', 'pm']"
484,CACM-0485.txt,"['real', 'error', 'function', 'erfx', 'algorithm', 'cacm', 'september', 'crawford', 'techo', 'r', 'ca', 'jb', 'march', 'pm']"
485,CACM-0486.txt,"['tridiagonal', 'matrix', 'algorithm', 'cacm', 'september', 'dietzel', 'g', 'f', 'ca', 'jb', 'march', 'pm']"
486,CACM-0487.txt,"['normdev', 'algorithm', 'cacm', 'september', 'shaferd', 'ca', 'jb', 'march', 'pm']"
487,CACM-0488.txt,"['heuristic', 'page', 'turning', 'multiprogrammed', 'computer', 'cacm', 'september', 'weil', 'j', 'w', 'ca', 'jb', 'march', 'pm']"
488,CACM-0489.txt,"['current', 'status', 'iplv', 'philco', 'computer', 'june', 'cacm', 'september', 'shaffer', 'ca', 'jb', 'march', 'pm']"
489,CACM-0490.txt,"['programmed', 'method', 'printer', 'graphical', 'output', 'cacm', 'september', 'garfinkel', 'ca', 'jb', 'march', 'pm']"
490,CACM-0491.txt,"['use', 'multiprogramming', 'design', 'low', 'cost', 'digital', 'computer', 'cacm', 'september', 'penny', 'j', 'p', 'pearcey', 'ca', 'jb', 'march', 'pm']"
491,CACM-0492.txt,"['analysis', 'file', 'addressing', 'method', 'paper', 'present', 'new', 'file', 'addressing', 'method', 'based', 'calculation', 'address', 'identification', 'record', 'large', 'recirculating', 'type', 'file', 'seems', 'advantageous', 'customary', 'one', 'probability', 'distribution', 'displacement', 'record', 'calculated', 'address', 'one', 'le', 'number', 'probe', 'required', 'address', 'record', 'computed', 'basis', 'markov', 'chain', 'model', 'reader', 'interested', 'mathematics', 'introduction', 'summary', 'sufficient', 'cacm', 'august', 'schay', 'jr', 'g', 'spruth', 'w', 'g', 'ca', 'jb', 'march', 'pm']"
492,CACM-0493.txt,"['property', 'classification', 'method', 'file', 'design', 'processing', 'cacm', 'august', 'mcgee', 'w', 'c', 'ca', 'jb', 'march', 'pm']"
493,CACM-0494.txt,"['finite', 'sequentially', 'compact', 'process', 'adjoints', 'matrix', 'arbitrary', 'integral', 'domain', 'cacm', 'august', 'luther', 'h', 'guseman', 'jr', 'l', 'f', 'ca', 'jb', 'march', 'pm']"
494,CACM-0495.txt,"['procedure', 'inverting', 'large', 'symmetric', 'matrix', 'least', 'square', 'method', 'simultaneous', 'adjustment', 'several', 'parameter', 'coefficient', 'normal', 'equation', 'element', 'symmetric', 'positivedefinite', 'matrix', 'order', 'solve', 'normal', 'equation', 'evaluate', 'precision', 'measure', 'resulting', 'parameter', 'inversion', 'matrix', 'coefficient', 'required', 'many', 'available', 'procedure', 'matrix', 'inversion', 'take', 'advantage', 'symmetry', 'thus', 'programmed', 'highspeed', 'computer', 'n', 'element', 'must', 'stored', 'manipulated', 'whereas', 'n', 'independent', 'order', 'allow', 'computer', 'given', 'memory', 'capacity', 'handle', 'larger', 'matrix', 'following', 'procedure', 'inverting', 'symmetric', 'matrix', 'devised', 'cacm', 'august', 'busing', 'w', 'r', 'levy', 'h', 'ca', 'jb', 'march', 'pm']"
495,CACM-0496.txt,"['set', 'matrix', 'testing', 'computer', 'program', 'cacm', 'august', 'brenner', 'j', 'l', 'ca', 'jb', 'march', 'pm']"
496,CACM-0497.txt,"['remark', 'line', 'segment', 'curvefitting', 'using', 'dynamic', 'programming', 'recent', 'paper', 'bellman', 'showed', 'dynamic', 'programming', 'could', 'used', 'determine', 'solution', 'problem', 'previously', 'considered', 'stone', 'problem', 'comprises', 'determination', 'given', 'n', 'n', 'point', 'subdivision', 'given', 'interval', 'ab', 'corresponding', 'line', 'segment', 'give', 'best', 'least', 'square', 'fit', 'function', 'gx', 'interval', 'bellman', 'confined', 'primarily', 'analytical', 'derivation', 'suggesting', 'briefly', 'however', 'solution', 'equation', 'derived', 'particular', 'point', 'subdivision', 'ui', 'could', 'reduced', 'discrete', 'search', 'paper', 'computational', 'procedure', 'considered', 'fully', 'similarity', 'stone', 'equation', 'indicated', 'shown', 'equation', 'ui', 'involving', 'minimization', 'may', 'found', 'addition', 'shown', 'bellman', 'method', 'may', 'applied', 'curvefitting', 'problem', 'additional', 'constraint', 'added', 'end', 'line', 'segment', 'must', 'curve', 'cacm', 'august', 'gluss', 'b', 'ca', 'jb', 'march', 'pm']"
497,CACM-0498.txt,"['magic', 'square', 'algorithm', 'cacm', 'august', 'collison', 'ca', 'jb', 'march', 'pm']"
498,CACM-0499.txt,"['permutation', 'generator', 'algorithm', 'cacm', 'august', 'collison', 'ca', 'jb', 'march', 'pm']"
499,CACM-0500.txt,"['permute', 'algorithm', 'cacm', 'august', 'collison', 'ca', 'jb', 'march', 'pm']"
500,CACM-0501.txt,"['jacobi', 'algorithm', 'cacm', 'august', 'hillmore', 'j', 'ca', 'jb', 'march', 'pm']"
501,CACM-0502.txt,"['simpson', 'integration', 'algorithm', 'cacm', 'august', 'george', 'r', 'ca', 'jb', 'march', 'pm']"
502,CACM-0503.txt,"['rational', 'root', 'polynomial', 'integer', 'coefficient', 'algorithm', 'cacm', 'august', 'collison', 'ca', 'jb', 'march', 'pm']"
503,CACM-0504.txt,"['factor', 'algorithm', 'cacm', 'august', 'hillmore', 'j', 'ca', 'jb', 'march', 'pm']"
504,CACM-0505.txt,"['composition', 'generator', 'algorithm', 'cacm', 'august', 'collison', 'ca', 'jb', 'march', 'pm']"
505,CACM-0506.txt,"['permutation', 'algorithm', 'cacm', 'august', 'hillmore', 'j', 'ca', 'jb', 'march', 'pm']"
506,CACM-0507.txt,"['partition', 'quicksort', 'find', 'algorithm', 'cacm', 'august', 'hillmore', 'j', 'ca', 'jb', 'march', 'pm']"
507,CACM-0508.txt,"['matrix', 'inversion', 'algorithm', 'cacm', 'august', 'george', 'r', 'ca', 'jb', 'march', 'pm']"
508,CACM-0509.txt,"['matrix', 'inversion', 'algorithm', 'cacm', 'august', 'struble', 'g', 'ca', 'jb', 'march', 'pm']"
509,CACM-0510.txt,"['ber', 'bei', 'function', 'algorithm', 'cacm', 'august', 'thacher', 'jr', 'h', 'c', 'ca', 'jb', 'march', 'pm']"
510,CACM-0511.txt,"['set', 'test', 'matrix', 'algorithm', 'cacm', 'august', 'hillmore', 'j', 'ca', 'jb', 'march', 'pm']"
511,CACM-0512.txt,"['telescope', 'algorithm', 'cacm', 'august', 'thacher', 'jr', 'h', 'c', 'ca', 'jb', 'march', 'pm']"
512,CACM-0513.txt,"['sieve', 'algorithm', 'cacm', 'august', 'hillmore', 'j', 'ca', 'jb', 'march', 'pm']"
513,CACM-0514.txt,"['binomial', 'coefficient', 'algorithm', 'cacm', 'august', 'george', 'r', 'ca', 'jb', 'march', 'pm']"
514,CACM-0515.txt,"['rational', 'interpolation', 'continued', 'fraction', 'algorithm', 'cacm', 'august', 'thacher', 'jr', 'h', 'c', 'ca', 'jb', 'march', 'pm']"
515,CACM-0516.txt,"['matrix', 'inversion', 'ii', 'algorithm', 'cacm', 'august', 'george', 'r', 'ca', 'jb', 'march', 'pm']"
516,CACM-0517.txt,"['evaluation', 'pert', 'network', 'algorithm', 'cacm', 'august', 'eisenman', 'b', 'shapiro', 'ca', 'jb', 'march', 'pm']"
517,CACM-0518.txt,"['magic', 'square', 'odd', 'order', 'algorithm', 'cacm', 'august', 'collison', 'ca', 'jb', 'march', 'pm']"
518,CACM-0519.txt,"['magic', 'square', 'even', 'order', 'algorithm', 'cacm', 'august', 'collison', 'ca', 'jb', 'march', 'pm']"
519,CACM-0520.txt,"['complex', 'division', 'algorithm', 'cacm', 'august', 'smith', 'r', 'l', 'ca', 'jb', 'march', 'pm']"
520,CACM-0521.txt,"['perm', 'algorithm', 'cacm', 'august', 'trotter', 'h', 'f', 'ca', 'jb', 'march', 'pm']"
521,CACM-0522.txt,"['generation', 'partition', 'constraint', 'algorithm', 'cacm', 'august', 'stockmal', 'f', 'ca', 'jb', 'march', 'pm']"
522,CACM-0523.txt,"['treesort', 'algorithm', 'cacm', 'august', 'floydr', 'w', 'ca', 'jb', 'march', 'pm']"
523,CACM-0524.txt,"['position', 'point', 'relative', 'polygon', 'algorithm', 'cacm', 'august', 'shimrat', 'ca', 'jb', 'march', 'pm']"
524,CACM-0525.txt,"['computer', 'technique', 'handling', 'analysis', 'variance', 'cacm', 'august', 'howell', 'j', 'r', 'ca', 'jb', 'march', 'pm']"
525,CACM-0526.txt,"['character', 'manipulation', 'fortran', 'cacm', 'august', 'pyle', 'c', 'ca', 'jb', 'march', 'pm']"
526,CACM-0527.txt,"['description', 'list', 'concept', 'concept', 'defined', 'class', 'object', 'whose', 'member', 'distinguished', 'processing', 'property', 'property', 'defined', 'mean', 'partition', 'set', 'object', 'disjoint', 'class', 'formal', 'definition', 'concept', 'recursive', 'nature', 'concept', 'described', 'list', 'structure', 'onetoone', 'correspondence', 'established', 'recursive', 'definition', 'concept', 'description', 'list', 'structure', 'like', 'definition', 'description', 'list', 'structure', 'concept', 'also', 'built', 'elementary', 'list', 'structure', 'recursive', 'process', 'list', 'structure', 'obtained', 'way', 'compared', 'description', 'list', 'structure', 'discussed', 'author', 'previous', 'publication', 'cacm', 'august', 'banerji', 'r', 'b', 'ca', 'jb', 'march', 'pm']"
527,CACM-0528.txt,"['fortran', 'business', 'data', 'processing', 'cacm', 'july', 'robbins', 'k', 'ca', 'jb', 'march', 'pm']"
528,CACM-0529.txt,"['regression', 'coded', 'pattern', 'data', 'editing', 'cacm', 'july', 'robison', 'e', 'aroian', 'l', 'ca', 'jb', 'march', 'pm']"
529,CACM-0530.txt,"['computer', 'method', 'radiation', 'treatment', 'planning', 'cacm', 'july', 'siler', 'w', 'laughlin', 'j', 'ca', 'jb', 'march', 'pm']"
530,CACM-0531.txt,"['personmatching', 'electronic', 'method', 'record', 'linkage', 'updating', 'file', 'accomplished', 'many', 'establishment', 'use', 'preassigned', 'number', 'payroll', 'number', 'customer', 'number', 'social', 'security', 'number', 'vital', 'health', 'record', 'however', 'unique', 'number', 'generally', 'preassigned', 'individual', 'purpose', 'reporting', 'service', 'received', 'health', 'department', 'order', 'determine', 'whether', 'different', 'physician', 'report', 'refer', 'individual', 'name', 'identification', 'must', 'compared', 'laborious', 'operation', 'subject', 'various', 'error', 'name', 'misspelling', 'change', 'name', 'upon', 'marriage', 'problem', 'interested', 'maintenance', 'psychiatric', 'case', 'register', 'maryland', 'many', 'report', 'hundred', 'psychiatric', 'agency', 'refer', 'patient', 'record', 'must', 'linked', 'order', 'provide', 'unduplicated', 'count', 'individual', 'care', 'longitudinal', 'record', 'psychiatric', 'history', 'earlier', 'paper', 'describes', 'general', 'procedure', 'register', 'maintenance', 'use', 'digital', 'computer', 'honeywell', 'present', 'detail', 'initial', 'procedure', 'personmatching', 'process', 'order', 'elicit', 'comment', 'suggestion', 'person', 'experience', 'matching', 'cacm', 'july', 'phillips', 'jr', 'w', 'bahn', 'k', 'miyasaki', 'ca', 'jb', 'march', 'pm']"
531,CACM-0532.txt,"['computation', 'rational', 'approximation', 'continuous', 'function', 'cacm', 'july', 'fraser', 'w', 'hart', 'j', 'f', 'ca', 'jb', 'march', 'pm']"
532,CACM-0533.txt,"['digital', 'synthesis', 'correlated', 'stationary', 'noise', 'note', 'propose', 'method', 'generating', 'stationary', 'noise', 'prescribed', 'autocovariance', 'function', 'digital', 'method', 'need', 'technique', 'often', 'arises', 'testing', 'performance', 'data', 'processing', 'engineering', 'system', 'input', 'corrupted', 'correlated', 'noise', 'known', 'form', 'required', 'technique', 'quite', 'simple', 'produce', 'strictsense', 'stationary', 'noise', 'agrees', 'approximately', 'rt', 'prescribed', 'autocovariance', 'function', 'acf', 'interval', 't', 't', 'method', 'consists', 'approximating', 'spectral', 'density', 'periodic', 'process', 'spectral', 'line', 'synthesizing', 'periodic', 'noise', 'random', 'phase', 'appropriate', 'amplitude', 'order', 'simplify', 'discussion', 'statistical', 'property', 'noise', 'generated', 'technique', 'first', 'presented', 'term', 'exact', 'harmonic', 'analysis', 'practice', 'discrete', 'harmonic', 'analysis', 'presented', 'third', 'section', 'used', 'cacm', 'july', 'peabody', 'p', 'r', 'adorno', 'ca', 'jb', 'march', 'pm']"
533,CACM-0534.txt,"['quick', 'calculation', 'jacobian', 'elliptic', 'function', 'cacm', 'july', 'salzer', 'h', 'e', 'ca', 'jb', 'march', 'pm']"
534,CACM-0535.txt,"['triangular', 'walk', 'pattern', 'downhill', 'method', 'solving', 'transcendental', 'equation', 'cacm', 'july', 'onoe', 'ca', 'jb', 'march', 'pm']"
535,CACM-0536.txt,"['nonlinear', 'regression', 'solution', 'simultaneous', 'equation', 'one', 'set', 'observables', 'zzm', 'bound', 'relation', 'certain', 'parameter', 'aan', 'equation', 'sza', 'one', 'frequently', 'problem', 'determining', 'set', 'value', 'ai', 'minimizes', 'sum', 'square', 'difference', 'observed', 'calculated', 'value', 'distinguished', 'observable', 'say', 'zm', 'solution', 'equation', 'zm', 'zmnza', 'give', 'rise', 'function', 'n', 'nonlinear', 'ai', 'one', 'may', 'rely', 'version', 'gaussian', 'regression', 'iteration', 'scheme', 'converges', 'minimizing', 'set', 'value', 'shown', 'minimization', 'technique', 'may', 'used', 'solution', 'simultaneous', 'necessarily', 'linear', 'equation', 'cacm', 'july', 'baer', 'r', 'ca', 'jb', 'march', 'pm']"
536,CACM-0537.txt,"['machine', 'program', 'theoremproving', 'program', 'proof', 'procedure', 'discussed', 'connection', 'trial', 'run', 'possible', 'improvement', 'cacm', 'july', 'davis', 'logemann', 'g', 'loveland', 'ca', 'jb', 'march', 'pm']"
537,CACM-0538.txt,"['quantum', 'mechanical', 'integral', 'slatertype', 'orbitals', 'algorithm', 'cacm', 'july', 'kruglyak', 'whitman', 'r', 'ca', 'jb', 'march', 'pm']"
538,CACM-0539.txt,"['definite', 'exponential', 'integral', 'b', 'algorithm', 'cacm', 'july', 'kruglyak', 'whitman', 'r', 'ca', 'jb', 'march', 'pm']"
539,CACM-0540.txt,"['definite', 'exponential', 'integral', 'algorithm', 'cacm', 'july', 'kruglyak', 'whitman', 'r', 'ca', 'jb', 'march', 'pm']"
540,CACM-0541.txt,"['simpson', 'integration', 'algorithm', 'cacm', 'july', 'relph', 'p', 'ca', 'jb', 'march', 'pm']"
541,CACM-0542.txt,"['factor', 'algorithm', 'cacm', 'july', 'relph', 'p', 'ca', 'jb', 'march', 'pm']"
542,CACM-0543.txt,"['interpolation', 'aitken', 'algorithm', 'cacm', 'july', 'relph', 'p', 'ca', 'jb', 'march', 'pm']"
543,CACM-0544.txt,"['ber', 'bei', 'function', 'algorithm', 'cacm', 'july', 'relph', 'p', 'ca', 'jb', 'march', 'pm']"
544,CACM-0545.txt,"['adjust', 'inverse', 'matrix', 'element', 'perturbed', 'algorithm', 'cacm', 'july', 'george', 'r', 'ca', 'jb', 'march', 'pm']"
545,CACM-0546.txt,"['logarithm', 'complex', 'number', 'algorithm', 'cacm', 'july', 'johnson', 'l', 'sangren', 'w', 'ca', 'jb', 'march', 'pm']"
546,CACM-0547.txt,"['gamma', 'function', 'algorithm', 'cacm', 'july', 'johnson', 'l', 'sangren', 'w', 'ca', 'jb', 'march', 'pm']"
547,CACM-0548.txt,"['molecularorbital', 'calculation', 'molecular', 'interaction', 'cacm', 'july', 'kruglyak', 'whitman', 'r', 'ca', 'jb', 'march', 'pm']"
548,CACM-0549.txt,"['quantum', 'mechanical', 'integral', 'slatertype', 'orbitals', 'cacm', 'july', 'kruglyak', 'whitman', 'r', 'ca', 'jb', 'march', 'pm']"
549,CACM-0550.txt,"['definite', 'exponential', 'integral', 'b', 'algorithm', 'cacm', 'july', 'kruglyak', 'whitman', 'r', 'ca', 'jb', 'march', 'pm']"
550,CACM-0551.txt,"['definite', 'exponential', 'integral', 'algorithm', 'cacm', 'july', 'kruglyak', 'whitman', 'r', 'ca', 'jb', 'march', 'pm']"
551,CACM-0552.txt,"['gauss', 'method', 'algorithm', 'cacm', 'july', 'count', 'j', 'w', 'ca', 'jb', 'march', 'pm']"
552,CACM-0553.txt,"['complex', 'number', 'real', 'power', 'algorithm', 'cacm', 'july', 'johnson', 'l', 'sangren', 'w', 'ca', 'jb', 'march', 'pm']"
553,CACM-0554.txt,"['newton', 'maehly', 'algorithm', 'cacm', 'july', 'bauer', 'f', 'l', 'stoer', 'j', 'ca', 'jb', 'march', 'pm']"
554,CACM-0555.txt,"['reduction', 'jacobi', 'algorithm', 'cacm', 'july', 'rutishausr', 'h', 'ca', 'jb', 'march', 'pm']"
555,CACM-0556.txt,"['translation', 'boolean', 'expression', 'cacm', 'july', 'bottenbirruch', 'h', 'h', 'grau', 'ca', 'jb', 'march', 'pm']"
556,CACM-0557.txt,"['simulation', 'computer', 'timing', 'device', 'cacm', 'july', 'ca', 'jb', 'march', 'pm']"
